trip_dist,area_type,y,n,value
51+,city,2012,Nepal,0.9318013099595059
51+,city,2012,Pakistan,0.929980680403086
51+,city,2012,Sri Lanka,0.9284630557878399
51+,large_city,2012,Afghanistan,1.0702529722010405
51+,large_city,2012,Bangladesh,1.0809470324685342
51+,large_city,2012,Bhutan,1.074009131077596
51+,large_city,2012,India,1.0776386126303015
51+,large_city,2012,Maldives,1.0733199838589669
51+,large_city,2012,Nepal,1.0751553576455837
51+,large_city,2012,Pakistan,1.0730546312343299
51+,large_city,2012,Sri Lanka,1.071303525909046
51+,rural,2012,Afghanistan,0.5508235296928023
51+,rural,2012,Bangladesh,0.5563274060438057
51+,rural,2012,Bhutan,0.5527566994612696
51+,rural,2012,India,0.5546246726337286
51+,rural,2012,Maldives,0.552402018359415
51+,rural,2012,Nepal,0.5533466240682605
51+,rural,2012,Pakistan,0.552265450208602
51+,rural,2012,Sri Lanka,0.5513642146678558
51+,town,2012,Afghanistan,0.7848521796140966
51+,town,2012,Bangladesh,0.7926944904769252
51+,town,2012,Bhutan,0.7876066961235706
51+,town,2012,India,0.7902683159288878
51+,town,2012,Maldives,0.7871013214965759
51+,town,2012,Nepal,0.7884472622734281
51+,town,2012,Pakistan,0.786906729571842
51+,town,2012,Sri Lanka,0.7856225856666338
No_travel,city,2012,Afghanistan,0.9275525759075687
No_travel,city,2012,Bangladesh,0.9368207614727297
No_travel,city,2012,Bhutan,0.9308079136005835
No_travel,city,2012,India,0.9339534642795947
No_travel,city,2012,Maldives,0.9302106526777714
No_travel,city,2012,Nepal,0.9318013099595059
No_travel,city,2012,Pakistan,0.929980680403086
No_travel,city,2012,Sri Lanka,0.9284630557878399
No_travel,large_city,2012,Afghanistan,1.0702529722010405
No_travel,large_city,2012,Bangladesh,1.0809470324685342
No_travel,large_city,2012,Bhutan,1.074009131077596
No_travel,large_city,2012,India,1.0776386126303015
No_travel,large_city,2012,Maldives,1.0733199838589669
No_travel,large_city,2012,Nepal,1.0751553576455837
No_travel,large_city,2012,Pakistan,1.0730546312343299
No_travel,large_city,2012,Sri Lanka,1.071303525909046
No_travel,rural,2012,Afghanistan,0.5508235296928023
No_travel,rural,2012,Bangladesh,0.5563274060438057
No_travel,rural,2012,Bhutan,0.5527566994612696
No_travel,rural,2012,India,0.5546246726337286
No_travel,rural,2012,Maldives,0.552402018359415
No_travel,rural,2012,Nepal,0.5533466240682605
No_travel,rural,2012,Pakistan,0.552265450208602
No_travel,rural,2012,Sri Lanka,0.5513642146678558
No_travel,town,2012,Afghanistan,0.7848521796140966
No_travel,town,2012,Bangladesh,0.7926944904769252
No_travel,town,2012,Bhutan,0.7876066961235706
No_travel,town,2012,India,0.7902683159288878
No_travel,town,2012,Maldives,0.7871013214965759
No_travel,town,2012,Nepal,0.7884472622734281
No_travel,town,2012,Pakistan,0.786906729571842
No_travel,town,2012,Sri Lanka,0.7856225856666338
00_01,city,2013,Afghanistan,0.9290777545548633
00_01,city,2013,Bangladesh,0.9476141256851854
00_01,city,2013,Bhutan,0.935588429940893
00_01,city,2013,India,0.9418795312989153
00_01,city,2013,Maldives,0.9343939080952688
00_01,city,2013,Nepal,0.9375752226587379
00_01,city,2013,Pakistan,0.9339339635458982
00_01,city,2013,Sri Lanka,0.9308987143154059
00_01,large_city,2013,Afghanistan,1.0720127937171497
00_01,large_city,2013,Bangladesh,1.093400914252137
00_01,large_city,2013,Bhutan,1.079525111470261
00_01,large_city,2013,India,1.0867840745756714
00_01,large_city,2013,Maldives,1.0781468170330024
00_01,large_city,2013,Nepal,1.0818175646062358
00_01,large_city,2013,Pakistan,1.0776161117837286
00_01,large_city,2013,Sri Lanka,1.0741139011331606
00_01,rural,2013,Afghanistan,0.5517292511664266
00_01,rural,2013,Bangladesh,0.5627370038684333
00_01,rural,2013,Bhutan,0.5555955907033612
00_01,rural,2013,India,0.559331537048279
00_01,rural,2013,Maldives,0.5548862284996521
00_01,rural,2013,Nepal,0.5567754399173429
00_01,rural,2013,Pakistan,0.5546130921980258
00_01,rural,2013,Sri Lanka,0.5528106211165335
00_01,town,2013,Afghanistan,0.7861427153925766
00_01,town,2013,Bangladesh,0.8018273371182338
00_01,town,2013,Bhutan,0.7916517484115249
00_01,town,2013,India,0.7969749880221592
00_01,town,2013,Maldives,0.7906409991575352
00_01,town,2013,Nepal,0.7933328807112398
00_01,town,2013,Pakistan,0.7902518153080677
00_01,town,2013,Sri Lanka,0.7876835274976512
02_05,city,2013,Afghanistan,0.9290777545548633
02_05,city,2013,Bangladesh,0.9476141256851854
02_05,city,2013,Bhutan,0.935588429940893
02_05,city,2013,India,0.9418795312989153
02_05,city,2013,Maldives,0.9343939080952688
02_05,city,2013,Nepal,0.9375752226587379
02_05,city,2013,Pakistan,0.9339339635458982
02_05,city,2013,Sri Lanka,0.9308987143154059
02_05,large_city,2013,Afghanistan,1.0720127937171497
02_05,large_city,2013,Bangladesh,1.093400914252137
02_05,large_city,2013,Bhutan,1.079525111470261
02_05,large_city,2013,India,1.0867840745756714
02_05,large_city,2013,Maldives,1.0781468170330024
02_05,large_city,2013,Nepal,1.0818175646062358
02_05,large_city,2013,Pakistan,1.0776161117837286
02_05,large_city,2013,Sri Lanka,1.0741139011331606
02_05,rural,2013,Afghanistan,0.5517292511664266
02_05,rural,2013,Bangladesh,0.5627370038684333
02_05,rural,2013,Bhutan,0.5555955907033612
02_05,rural,2013,India,0.559331537048279
02_05,rural,2013,Maldives,0.5548862284996521
02_05,rural,2013,Nepal,0.5567754399173429
02_05,rural,2013,Pakistan,0.5546130921980258
02_05,rural,2013,Sri Lanka,0.5528106211165335
02_05,town,2013,Afghanistan,0.7861427153925766
